Date,open,high,low,close,adjusted_close,volume
2022-11-09,3064.4633,3073.9183,3046.1881,3048.1676,3048.1676,23563732400
2022-11-10,3031.6915,3047.9803,3022.8506,3036.1318,3036.1318,27037179800
2022-11-11,3099.65,3117.7419,3070.3007,3087.2926,3087.2926,40960453400
2022-11-14,3100.8669,3121.4056,3075.2152,3083.4013,3083.4013,36178821600
2022-11-15,3081.1349,3135.5903,3074.4982,3134.0778,3134.0778,33147057700
2022-11-16,3133.6504,3145.7526,3115.3453,3119.9804,3119.9804,30342984400
2022-11-17,3110.9649,3115.4351,3087.1737,3115.4347,3115.4347,28702840700
2022-11-18,3116.7291,3126.7107,3096.8858,3097.2432,3097.2432,29995427600
2022-11-21,3078.0569,3085.2426,3056.1703,3085.0444,3085.0444,25604554900
2022-11-22,3084.2328,3118.1197,3076.3214,3088.9426,3088.9426,32756592700
2022-11-23,3084.7403,3108.2438,3075.3241,3096.9073,3096.9073,32615544900
2022-11-24,3104.0955,3113.2392,3084.8554,3089.3096,3089.3096,26748292800
2022-11-25,3085.4611,3111.4214,3077.9671,3101.6932,3101.6932,31143197900
2022-11-28,3055.2899,3080.1843,3034.7045,3078.5485,3078.5485,30581128400
2022-11-29,3096.1126,3152.0027,3096.1126,3149.7478,3149.7478,39144974800
2022-11-30,3141.3992,3158.5732,3137.3687,3151.3353,3151.3353,37271832100
2022-12-01,3187.9899,3198.4088,3164.5348,3165.4711,3165.4711,38701305600
2022-12-02,3160.5789,3170.898,3149.8406,3156.1442,3156.1442,30781248400
2022-12-05,3181.9155,3213.4395,3177.0642,3211.8144,3211.8144,44739843700
2022-12-06,3200.275,3224.822,3195.0788,3212.5334,3212.5334,37359029600
2022-12-07,3204.9352,3226.0817,3188.6705,3199.6194,3199.6194,35411307800
2022-12-08,3196.0156,3206.7151,3187.2566,3197.3499,3197.3499,32096929400
2022-12-09,3197.1183,3212.1059,3182.9068,3206.9502,3206.9502,37334320900
2022-12-12,3195.868,3196.7247,3176.5752,3179.0417,3179.0417,33338179200
2022-12-13,3179.4354,3187.2035,3171.4827,3176.3255,3176.3255,28582120000
2022-12-14,3178.5542,3189.835,3168.5925,3176.5253,3176.5253,26562356900
2022-12-15,3177.1995,3179.1,3158.4515,3168.6478,3168.6478,24302333300
2022-12-16,3156.1349,3175.3526,3151.6089,3167.8576,3167.8576,25977179500
2022-12-19,3165.3092,3170.2552,3096.0981,3107.115,3107.115,27851354100
2022-12-20,3098.9532,3100.7477,3061.5098,3073.7659,3073.7659,21883676600
2022-12-21,3078.3312,3085.7951,3060.5542,3068.4105,3068.4105,18906792000
2022-12-22,3085.8004,3096.2449,3044.5991,3054.4313,3054.4313,22363953700
2022-12-23,3038.8416,3061.867,3031.5358,3045.8664,3045.8664,19202030500
2022-12-26,3048.1963,3071.8363,3047.3491,3065.5626,3065.5626,20650389300
2022-12-27,3077.7469,3098.0783,3074.3133,3095.5678,3095.5678,22221832200
2022-12-28,3088.6174,3098.6496,3079.4338,3087.3997,3087.3997,22455415100
2022-12-29,3076.7264,3086.0048,3064.4594,3073.7016,3073.7016,21557067600
2022-12-30,3084.5226,3096.3135,3082.1964,3089.2579,3089.2579,21754534400
2023-01-03,3087.513,3119.8556,3073.054,3116.5119,3116.5119,28137036200
2023-01-04,3117.5711,3129.0937,3109.4512,3123.5164,3123.5164,27331362600
2023-01-05,3132.7614,3159.427,3130.23,3155.2162,3155.2162,25700301800
2023-01-06,3155.0747,3170.7418,3151.8407,3157.6365,3157.6365,25738025500
2023-01-09,3169.3737,3183.583,3165.4282,3176.0845,3176.0845,25811521800
2023-01-10,3178.022,3178.1569,3165.1446,3169.5072,3169.5072,23298417500
