Date,open,high,low,close,adjusted_close,volume
2025-07-03,88.23,91.04,87.85,90.6,90.6,0
2025-07-07,95.39,99.04,94.72,96.3,96.3,0
2025-07-08,93.73,93.83,91.0,91.31,91.31,0
2025-07-09,93.92,96.74,91.7,91.76,91.76,0
2025-07-10,90.61,92.55,90.19,90.94,90.94,0
2025-07-11,93.62,95.12,92.02,93.53,93.53,0
2025-07-14,96.29,96.29,94.31,95.75,95.75,0
2025-07-15,92.94,95.32,92.81,94.66,94.66,0
2025-07-16,94.48,103.29,92.65,95.56,95.56,0
2025-07-17,95.19,95.24,92.89,92.9,92.9,0
2025-07-18,92.38,95.11,91.94,93.15,93.15,0
2025-07-21,94.31,94.32,90.72,92.26,92.26,0
2025-07-22,92.83,95.0,90.53,90.58,90.58,0
2025-07-23,89.06,89.92,86.9,88.04,88.04,0
2025-07-24,88.05,89.93,86.82,89.75,89.75,0
2025-07-25,90.18,90.74,88.85,90.59,90.59,0
2025-07-28,89.87,91.37,88.43,88.59,88.59,0
2025-07-29,87.76,96.06,87.76,95.14,95.14,0
2025-07-30,95.63,100.55,94.1,94.33,94.33,0
2025-07-31,93.78,98.65,92.28,98.37,98.37,0
2025-08-01,106.19,112.96,104.33,109.79,109.79,0
2025-08-04,105.81,105.99,95.76,95.85,95.85,0
2025-08-05,96.12,100.2,95.37,97.65,97.65,0
2025-08-06,96.83,97.81,95.33,97.81,97.81,0
2025-08-07,94.44,98.84,94.06,97.37,97.37,0
2025-08-08,96.75,96.75,93.14,93.14,93.14,0
2025-08-11,95.63,97.64,94.71,97.09,97.09,0
2025-08-12,94.83,94.86,92.02,92.86,92.86,0
2025-08-13,94.14,98.17,94.14,98.17,98.17,0
2025-08-14,100.12,100.16,96.46,98.04,98.04,0
2025-08-15,96.23,98.28,96.23,97.85,97.85,0
2025-08-18,98.84,99.12,96.62,96.63,96.63,0
2025-08-19,95.38,102.62,95.38,102.09,102.09,0
2025-08-20,103.05,106.65,98.44,98.6,98.6,0
2025-08-21,100.56,103.01,98.9,99.99,99.99,0
2025-08-22,99.46,128.76,87.63,89.78,89.78,0
2025-08-25,93.46,94.07,91.0,92.3,92.3,0
2025-08-26,94.22,94.22,91.57,91.65,91.65,0
2025-08-27,92.96,96.33,92.94,94.93,94.93,0
2025-08-28,92.43,93.9,91.57,92.03,92.03,0
2025-08-29,91.91,98.42,91.71,97.17,97.17,0
2025-09-02,107.8,110.01,103.53,103.88,103.88,0
2025-09-03,103.52,103.57,99.49,99.62,99.62,0
2025-09-04,99.37,99.42,93.51,95.28,95.28,0
2025-09-05,90.72,99.76,90.14,93.06,93.06,0
2025-09-08,93.56,93.8,92.14,92.29,92.29,0
2025-09-09,92.85,94.85,92.58,93.16,93.16,0
2025-09-10,99.01,101.7,98.55,100.53,100.53,0
2025-09-11,97.9,98.12,96.11,96.32,96.32,0
2025-09-12,95.56,99.57,94.86,96.78,96.78,0
2025-09-15,96.6,100.3,96.18,99.55,99.55,0
2025-09-16,99.67,104.56,99.62,104.1,104.1,0
2025-09-17,103.47,147.14,95.5,96.17,96.17,0
2025-09-18,94.29,98.03,92.17,97.28,97.28,0
2025-09-19,95.92,98.33,95.51,96.9,96.9,0
2025-09-22,99.85,99.87,98.15,99.75,99.75,0
2025-09-23,99.14,103.2,99.14,101.23,101.23,0
2025-09-24,100.48,103.77,99.98,99.99,99.99,0
2025-09-25,103.5,104.83,98.45,100.34,100.34,0
2025-09-26,99.22,100.39,93.29,93.4,93.4,0
